timestamp_iso,elapsed_s,x,y,source_ip,source_port
2026-09-14T19:29:53.983+08:00,21.219000000,9903.000000000,17368.000000000,192.168.3.82,5000
2026-09-14T19:29:54.070+08:00,21.312000000,9887.000000000,17532.000000000,192.168.3.82,5000
2026-09-14T19:29:54.070+08:00,21.312000000,9870.000000000,17643.000000000,192.168.3.82,5000
2026-09-14T19:29:54.070+08:00,21.312000000,9848.000000000,17752.000000000,192.168.3.82,5000
2026-09-14T19:29:54.070+08:00,21.312000000,9823.000000000,17865.000000000,192.168.3.82,5000
2026-09-14T19:29:54.157+08:00,21.391000000,9809.000000000,17981.000000000,192.168.3.82,5000
2026-09-14T19:29:54.157+08:00,21.391000000,9801.000000000,18094.000000000,192.168.3.82,5000
2026-09-14T19:29:54.157+08:00,21.391000000,9796.000000000,18201.000000000,192.168.3.82,5000
2026-09-14T19:29:54.157+08:00,21.391000000,9792.000000000,18315.000000000,192.168.3.82,5000
2026-09-14T19:29:54.267+08:00,21.500000000,9780.000000000,18433.000000000,192.168.3.82,5000
2026-09-14T19:29:54.271+08:00,21.516000000,9777.000000000,18539.000000000,192.168.3.82,5000
2026-09-14T19:29:54.271+08:00,21.516000000,9769.000000000,18592.000000000,192.168.3.82,5000
2026-09-14T19:29:54.271+08:00,21.516000000,9752.000000000,18739.000000000,192.168.3.82,5000
2026-09-14T19:29:54.271+08:00,21.516000000,9736.000000000,18850.000000000,192.168.3.82,5000
2026-09-14T19:29:54.277+08:00,21.516000000,9725.000000000,18964.000000000,192.168.3.82,5000
2026-09-14T19:29:54.369+08:00,21.609000000,9722.000000000,19076.000000000,192.168.3.82,5000
2026-09-14T19:29:54.369+08:00,21.609000000,9724.000000000,19273.000000000,192.168.3.82,5000
2026-09-14T19:29:54.369+08:00,21.609000000,9723.000000000,19391.000000000,192.168.3.82,5000
2026-09-14T19:29:54.369+08:00,21.609000000,13813.000000000,19508.000000000,192.168.3.82,5000
2026-09-14T19:29:54.388+08:00,21.625000000,9708.000000000,19630.000000000,192.168.3.82,5000
2026-09-14T19:29:54.465+08:00,21.703000000,9702.000000000,19740.000000000,192.168.3.82,5000
2026-09-14T19:29:54.465+08:00,21.703000000,9687.000000000,19902.000000000,192.168.3.82,5000
2026-09-14T19:29:54.465+08:00,21.703000000,9676.000000000,20007.000000000,192.168.3.82,5000
2026-09-14T19:29:54.472+08:00,21.719000000,9664.000000000,20125.000000000,192.168.3.82,5000
2026-09-14T19:29:54.495+08:00,21.734000000,9662.000000000,20222.000000000,192.168.3.82,5000
2026-09-14T19:29:54.570+08:00,21.812000000,9659.000000000,20370.000000000,192.168.3.82,5000
2026-09-14T19:29:54.570+08:00,21.812000000,9663.000000000,20477.000000000,192.168.3.82,5000
2026-09-14T19:29:54.570+08:00,21.812000000,9657.000000000,20587.000000000,192.168.3.82,5000
2026-09-14T19:29:54.592+08:00,21.828000000,9658.000000000,20690.000000000,192.168.3.82,5000
2026-09-14T19:29:54.660+08:00,21.906000000,9662.000000000,20800.000000000,192.168.3.82,5000
2026-09-14T19:29:54.660+08:00,21.906000000,9687.000000000,20982.000000000,192.168.3.82,5000
2026-09-14T19:29:54.660+08:00,21.906000000,9718.000000000,21101.000000000,192.168.3.82,5000
2026-09-14T19:29:54.676+08:00,21.922000000,9745.000000000,21214.000000000,192.168.3.82,5000
2026-09-14T19:29:54.691+08:00,21.937000000,9779.000000000,21319.000000000,192.168.3.82,5000
2026-09-14T19:29:54.756+08:00,22.000000000,9827.000000000,21444.000000000,192.168.3.82,5000
2026-09-14T19:29:54.756+08:00,22.000000000,9879.000000000,21570.000000000,192.168.3.82,5000
2026-09-14T19:29:54.756+08:00,22.000000000,9930.000000000,21696.000000000,192.168.3.82,5000
2026-09-14T19:29:54.783+08:00,22.016000000,9978.000000000,21822.000000000,192.168.3.82,5000
2026-09-14T19:29:54.798+08:00,22.047000000,10050.000000000,22004.000000000,192.168.3.82,5000
2026-09-14T19:29:54.861+08:00,22.109000000,10089.000000000,22117.000000000,192.168.3.82,5000
2026-09-14T19:29:54.861+08:00,22.109000000,10126.000000000,22235.000000000,192.168.3.82,5000
2026-09-14T19:29:54.877+08:00,22.125000000,10165.000000000,22349.000000000,192.168.3.82,5000
2026-09-14T19:29:54.883+08:00,22.125000000,10204.000000000,22470.000000000,192.168.3.82,5000
2026-09-14T19:29:54.962+08:00,22.203000000,10230.000000000,22523.000000000,192.168.3.82,5000
