elapsed_s,x_unit,y_unit,radius_unit,radial_error_unit
9.719,169.4375,227.3125,149.43238960312453,-0.567610396875466
9.719,168.546875,228.828125,149.48364413299956,-0.516355867000442
9.719,167.65625,230.375,149.54099367418453,-0.45900632581546574
9.734,166.90625,232.03125,149.44462943051852,-0.5553705694814823
9.828,166.078125,233.703125,149.43341071621583,-0.5665892837841682
9.828,165.328125,235.28125,149.41563009798583,-0.5843699020141742
9.828,164.703125,236.828125,149.31821782951084,-0.6817821704891571
9.828,163.875,238.328125,149.4437546069277,-0.5562453930722882
9.844,163.21875,240.0,149.3623458290693,-0.6376541709306878
9.922,162.5,241.75,149.3295432926787,-0.670456707321307
9.922,161.4375,244.0625,149.42747509243407,-0.5725249075659349
9.922,160.796875,245.65625,149.43477899681895,-0.5652210031810512
9.937,160.171875,247.25,149.44720486183616,-0.5527951381638445
10.047,159.5625,248.796875,149.48060548450968,-0.519394515490319
10.047,158.96875,250.40625,149.497001694432,-0.5029983055680134
10.047,158.203125,252.8125,149.44234311605138,-0.5576568839486242
10.047,157.78125,254.375,149.35800439401464,-0.6419956059853575
10.047,157.4375,256.0,149.19807775655156,-0.8019222434484448
10.234,157.015625,257.515625,149.16250739807657,-0.8374926019234294
10.234,156.59375,259.03125,149.14352488668425,-0.8564751133157529
10.234,156.125,260.5625,149.1822108404685,-0.8177891595314861
10.234,155.875,261.953125,149.06233703476417,-0.9376629652358304
10.234,155.453125,263.421875,149.10318004919026,-0.8968199508097427
10.25,154.859375,265.859375,149.10192252543644,-0.8980774745635642
10.25,154.375,267.421875,149.2245785838098,-0.7754214161901984
10.25,153.875,269.03125,149.37060989887703,-0.629390101122965
10.25,153.5625,270.734375,149.33324550444428,-0.6667544955557219
10.266,153.328125,272.296875,149.26520710058742,-0.7347928994125823
10.344,153.40625,274.890625,148.72863964937326,-1.2713603506267361
10.344,153.5625,276.578125,148.2987715214311,-1.7012284785689076
10.344,153.609375,278.234375,147.9998564848333,-2.0001435151667124
10.359,153.6875,279.9375,147.6815884343746,-2.3184115656254107
10.453,153.65625,281.578125,147.4986733587056,-2.501326641294412
10.453,153.28125,284.046875,147.58351465806783,-2.416485341932173
10.453,153.015625,285.8125,147.66750370474415,-2.332496295255851
10.453,152.90625,287.421875,147.63055414641687,-2.36944585358313
10.469,152.859375,289.015625,147.5500593681048,-2.4499406318952026
10.547,152.96875,290.609375,147.3308260835224,-2.669173916477604
10.547,152.859375,292.0625,147.3545636607181,-2.6454363392819005
10.547,152.984375,293.65625,147.15242831228824,-2.8475716877117634
10.562,153.265625,295.125,146.81533445672704,-3.1846655432729563
10.578,153.65625,297.71875,146.36152932251358,-3.638470677486424
10.641,154.078125,301.703125,145.9318136606314,-4.068186339368594
10.641,154.25,303.625,145.79507236186,-4.204927638139992
10.656,154.265625,305.484375,145.83753435169305,-4.162465648306949
10.672,154.21875,306.4375,145.92331636106857,-4.076683638931428
10.75,154.140625,309.765625,146.1859251331374,-3.8140748668625974
10.75,154.140625,309.765625,146.1859251331374,-3.8140748668625974
10.75,154.21875,313.375,146.3935226591754,-3.606477340824597
10.766,154.1875,315.390625,146.62249654858775,-3.3775034514122524
10.844,154.171875,317.09375,146.8265586672865,-3.1734413327135087
10.844,154.140625,317.890625,146.95248122533096,-3.0475187746690438
10.844,154.328125,320.625,147.12472868629402,-2.87527131370598
10.844,154.453125,322.265625,147.2401130090107,-2.759886990989287
10.859,154.375,323.859375,147.5666303755379,-2.4333696244621024
10.953,154.4375,326.09375,147.88280899182467,-2.1171910081753254
10.953,154.671875,327.59375,147.92457184348422,-2.075428156515784
10.953,154.953125,329.15625,147.9482438602369,-2.051756139763114
10.953,155.359375,331.03125,147.9319062168575,-2.0680937831425013
10.984,155.78125,332.921875,147.92869128427427,-2.071308715725735
11.062,156.015625,333.90625,147.92272994101725,-2.077270058982748
11.062,156.75,336.671875,147.86949961373247,-2.130500386267528
11.062,157.28125,338.390625,147.79202173816125,-2.207978261838747
11.062,158.140625,341.109375,147.69584621200843,-2.3041537879915666
11.172,158.71875,343.0,147.6800311537159,-2.319968846284098
11.172,159.296875,344.859375,147.68118671705022,-2.318813282949776
11.172,159.8125,346.609375,147.73276208796958,-2.2672379120304242
11.172,160.203125,348.34375,147.9198581118442,-2.0801418881557936
11.172,160.953125,350.875,148.06180828378945,-1.9381917162105537
11.266,161.3125,352.78125,148.3916541043077,-1.6083458956923096
11.266,161.609375,354.640625,148.7869718365195,-1.2130281634804874
11.266,161.984375,356.421875,149.10312110300123,-0.8968788969987713
11.266,162.34375,358.25,149.4734279531399,-0.5265720468601103
11.281,162.75,360.0625,149.81677611752963,-0.18322388247037225
11.359,163.515625,362.75,150.21833150165338,0.2183315016533811
11.359,164.0625,364.390625,150.41660976813904,0.4166097681390397
11.359,164.78125,366.09375,150.50745543203166,0.5074554320316622
11.359,165.609375,367.65625,150.45998887396317,0.45998887396316945
11.391,166.546875,369.03125,150.24995856514613,0.24995856514613024
11.453,167.46875,370.3125,150.02793034236157,0.027930342361571547
11.453,168.515625,371.578125,149.70493928944447,-0.29506071055553207
11.453,169.453125,372.828125,149.4871979912703,-0.5128020087296932
11.469,170.90625,374.765625,149.18141630479022,-0.8185836952097816
11.5,171.953125,375.921875,148.86280025843007,-1.1371997415699298
11.562,173.046875,377.078125,148.51980777250301,-1.4801922274969854
11.562,174.078125,378.25,148.25444716269266,-1.7455528373073435
11.562,175.59375,380.328125,148.08620025200904,-1.9137997479909643
11.578,176.609375,381.78125,148.03181816573465,-1.9681818342653514
11.656,177.578125,383.234375,148.03741641948582,-1.9625835805141776
11.656,178.59375,384.78125,148.0788232348738,-1.921176765126205
11.656,179.5,386.328125,148.23223389673254,-1.767766103267462
11.672,180.484375,387.953125,148.3904876210273,-1.6095123789727097
11.703,181.90625,390.375,148.70700862455172,-1.2929913754482811
11.766,182.71875,392.125,149.13720939645646,-0.8627906035435444
11.766,183.65625,393.828125,149.46432753362296,-0.5356724663770365
11.766,184.515625,395.453125,149.82636597543922,-0.17363402456078347
11.781,185.59375,397.0625,150.0330595079381,0.033059507938105526
11.797,187.078125,399.421875,150.45284670630613,0.4528467063061328
11.859,188.078125,401.0,150.75644630832747,0.7564463083274688
11.859,189.3125,402.359375,150.76194581737337,0.7619458173733733
11.875,190.5625,403.546875,150.66028583709652,0.6602858370965237
11.891,191.875,404.75,150.5442729731025,0.544272973102494
11.984,193.140625,405.828125,150.39454134511084,0.39454134511083794
11.984,194.578125,406.984375,150.1979634437706,0.19796344377058972
11.984,195.875,408.1875,150.15508909540827,0.15508909540827176
11.984,197.765625,410.03125,150.19568372028246,0.19568372028246017
12.0,199.109375,411.21875,150.16167475242517,0.1616747524251707
12.078,200.484375,412.28125,150.03479170080226,0.03479170080225913
12.078,202.53125,413.796875,149.83286016868306,-0.16713983131694476
12.078,203.9375,414.734375,149.63950251484607,-0.3604974851539282
12.094,205.34375,415.671875,149.46500704204354,-0.5349929579564616
12.109,206.703125,416.640625,149.36312223958177,-0.6368777604182299
12.187,208.1875,417.671875,149.25215349289144,-0.7478465071085623
12.187,210.25,419.109375,149.13787484368493,-0.8621251563150736
12.187,211.75,420.046875,148.99434451436613,-1.0056554856338664
12.187,213.265625,420.96875,148.84989178095873,-1.1501082190412717
12.281,214.703125,421.8125,148.70723600758512,-1.2927639924148764
12.281,216.34375,422.75,148.5460557001178,-1.4539442998822096
12.281,217.84375,423.703125,148.49953720072034,-1.50046279927966
12.281,219.390625,424.671875,148.4619404221373,-1.5380595778626969
12.297,220.859375,425.671875,148.51484333697508,-1.4851566630249238
12.391,222.25,426.625,148.58988231033766,-1.4101176896623429
12.391,223.703125,427.546875,148.62509363169886,-1.37490636830114
12.391,225.25,428.515625,148.67356311443075,-1.326436885569251
12.391,226.703125,429.375,148.69540177747805,-1.3045982225219461
12.406,228.296875,430.25,148.68221357904793,-1.3177864209520749
12.484,230.578125,431.53125,148.72749058287147,-1.272509417128532
12.484,231.953125,432.5,148.9517613097127,-1.0482386902872918
12.484,233.421875,433.46875,149.15278728564923,-0.8472127143507748
12.484,234.859375,434.453125,149.40195396197552,-0.5980460380244779
12.516,236.234375,435.4375,149.69759963970907,-0.30240036029093176
12.594,237.671875,436.484375,150.04259323657482,0.04259323657481673
12.594,239.140625,437.609375,150.46661959810638,0.46661959810637654
12.594,240.53125,438.5625,150.78494166465197,0.7849416646519671
12.594,241.921875,439.546875,151.1502528141493,1.1502528141492974
12.687,244.0,441.046875,151.75711168596226,1.7571116859622578
12.687,245.34375,442.046875,152.1992784520614,2.1992784520614066
12.687,246.765625,443.09375,152.67521072755434,2.6752107275543437
12.687,248.109375,444.09375,153.1523612353173,3.1523612353173007
12.719,249.5625,444.96875,153.49227955442092,3.492279554420918
12.797,251.984375,446.0,153.6928763610748,3.692876361074809
12.797,253.75,446.609375,153.73149104165557,3.7314910416555733
12.797,255.40625,447.015625,153.63006389767312,3.630063897673125
12.797,257.15625,447.375,153.4763093739959,3.476309373995889
12.828,258.875,447.796875,153.4118049068116,3.4118049068115965
12.891,260.578125,448.15625,153.31131283300044,3.311312833000443
12.891,262.296875,448.46875,153.18125003187603,3.181250031876033
12.891,264.96875,448.984375,153.04748436581087,3.047484365810874
12.906,266.796875,449.296875,152.94444872087135,2.9444487208713497
12.922,268.625,449.59375,152.8485546678885,2.848554667888493
13.0,270.453125,449.921875,152.8057146371864,2.805714637186412
13.0,272.15625,450.046875,152.60845032739218,2.608450327392177
13.0,273.984375,450.203125,152.43946832728804,2.43946832728804
13.219,275.796875,450.125,152.06349622695654,2.063496226956545
13.219,277.546875,450.109375,151.77933747765618,1.7793374776561848
13.219,279.25,450.140625,151.56770690153832,1.5677069015383154
13.219,280.953125,450.046875,151.25094427649452,1.250944276494522
13.219,282.78125,450.140625,151.12475848435002,1.124758484350025
13.219,284.3125,450.171875,150.98903833479312,0.989038334793122
13.219,285.828125,450.15625,150.8235441006414,0.8235441006414135
13.219,287.28125,450.359375,150.8963493658913,0.8963493658912967
13.219,289.515625,450.671875,151.03620769589077,1.0362076958907664
13.219,291.0,450.890625,151.15879303861428,1.1587930386142773
13.234,292.53125,451.0,151.184596525448,1.1845965254480006
13.328,294.140625,451.125,151.23854634447736,1.2385463444773563
13.328,295.796875,451.203125,151.26153268273876,1.2615326827387605
13.328,298.234375,451.171875,151.18218553340287,1.1821855334028726
13.328,299.109375,451.125,151.12762433748048,1.1276243374804835
13.422,302.0,451.109375,151.1226098665935,1.122609866593507
13.422,303.875,451.078125,151.12781173071892,1.1278117307189177
13.422,305.484375,451.15625,151.25571157216882,1.2557115721688206
13.422,307.203125,451.09375,151.26535062210422,1.2653506221042221
13.437,309.0,451.109375,151.37715551856107,1.377155518561068
13.531,310.859375,450.984375,151.37439519129796,1.374395191297964
13.531,312.625,450.84375,151.37115821404848,1.371158214048478
13.531,314.34375,450.703125,151.38419682657806,1.3841968265780622
13.531,315.953125,450.515625,151.35869835066055,1.3586983506605463
13.531,317.59375,450.28125,151.30761428502203,1.3076142850220265
13.625,320.15625,449.9375,151.286246302539,1.2862463025390127
13.625,321.984375,449.734375,151.3396702810643,1.3396702810642864
13.625,323.78125,449.5,151.37964807583117,1.3796480758311702
13.625,325.6875,449.328125,151.52140631694792,1.5214063169479175
13.719,327.5,449.234375,151.74698903649002,1.746989036490021
13.719,329.328125,449.03125,151.88960593990006,1.8896059399000649
13.719,331.234375,448.796875,152.03978489660608,2.039784896606079
13.719,333.046875,448.53125,152.16316299889445,2.1631629988944496
13.719,334.796875,448.125,152.1572809127635,2.157280912763497
13.75,337.546875,447.53125,152.23415368710178,2.234153687101781
13.828,339.1875,446.984375,152.1185940323885,2.1185940323885006
13.828,340.875,446.25,151.8546282633493,1.8546282633492979
13.828,342.453125,445.59375,151.65687541726595,1.656875417265951
13.844,344.84375,444.484375,151.2834972269055,1.2834972269054958
13.922,346.4375,443.90625,151.21326064638808,1.213260646388079
13.922,348.140625,443.25,151.1227391076228,1.122739107622806
13.922,349.9375,442.703125,151.18841156323995,1.1884115632399528
13.922,351.703125,442.046875,151.16391048140838,1.1639104814083794
14.031,353.4375,441.484375,151.2395278205755,1.2395278205754892
14.031,355.109375,440.921875,151.31430225331064,1.3143022533106432
14.031,356.859375,440.3125,151.39546288327344,1.3954628832734386
14.031,359.28125,439.25,151.34341446380316,1.3434144638031569
14.031,360.9375,438.59375,151.39883237763922,1.3988323776392235
14.047,362.546875,437.828125,151.35621431999826,1.3562143199982586
14.125,364.1875,437.0,151.2912263029486,1.291226302948587
14.125,365.875,436.234375,151.32521454351428,1.325214543514278
14.125,367.46875,435.359375,151.24216550602918,1.2421655060291812
14.141,369.0,434.4375,151.11069256095016,1.110692560950156
14.156,370.484375,433.421875,150.89547325104306,0.8954732510430574
14.234,371.875,432.40625,150.65666485111936,0.6566648511193591
14.234,373.34375,431.28125,150.37976015948755,0.37976015948754593
14.234,375.4375,429.734375,150.07273057717921,0.0727305771792146
14.234,376.84375,428.578125,149.7908413174121,-0.20915868258791193
14.344,378.34375,427.40625,149.56635886162704,-0.4336411383729626
14.344,379.8125,426.28125,149.38871864305048,-0.6112813569495188
14.344,381.265625,425.125,149.19908656436414,-0.8009134356358629
14.344,383.453125,423.296875,148.88432911838387,-1.1156708816161256
14.344,384.875,422.109375,148.70933087029417,-1.290669129705833
14.422,386.296875,420.953125,148.5826675020719,-1.4173324979281006
14.437,387.671875,419.796875,148.4508299935748,-1.5491700064251859
14.437,389.171875,418.6875,148.45317762603003,-1.5468223739699738
14.437,390.59375,417.65625,148.4931671933931,-1.5068328066068943
14.469,391.96875,416.703125,148.58623880201063,-1.4137611979893734
14.531,393.4375,415.765625,148.76910411066748,-1.2308958893325155
14.531,395.484375,414.15625,148.82511643940725,-1.1748835605927468
14.531,396.90625,413.046875,148.89733790880254,-1.102662091197459
14.531,398.421875,411.921875,149.04150959390893,-0.958490406091073
14.562,399.875,410.8125,149.17917341656644,-0.8208265834335577
14.625,401.203125,409.5625,149.1509769194142,-0.8490230805857948
14.625,403.171875,407.703125,149.14556287661142,-0.8544371233885784
14.625,404.53125,406.359375,149.1277937775287,-0.8722062224713056
14.656,405.71875,405.0625,149.0455735934902,-0.9544264065098105
14.734,406.921875,403.734375,148.9735141230019,-1.0264858769980947
14.734,408.15625,402.3125,148.88123478233413,-1.1187652176658673
14.734,409.4375,400.96875,148.90015071453925,-1.0998492854607491
14.734,410.796875,399.65625,149.02119202928193,-0.9788079707180657
14.75,411.96875,398.328125,149.0148353103748,-0.9851646896252078
14.844,413.203125,396.953125,149.0464892475876,-0.9535107524123987
14.844,415.046875,394.90625,149.1408050679898,-0.8591949320102117
14.844,416.234375,393.625,149.2517020225921,-0.7482979774079013
14.844,417.4375,392.3125,149.37591526916245,-0.6240847308375521
14.859,418.546875,391.046875,149.4753993790659,-0.524600620934109
14.953,419.640625,389.59375,149.46879001802725,-0.5312099819727507
14.953,421.015625,387.625,149.40857444986423,-0.5914255501357673
14.953,421.703125,386.25,149.16672931577477,-0.8332706842252264
14.953,422.421875,384.859375,148.95713814351512,-1.0428618564848762
14.969,423.125,383.375,148.69820526825467,-1.301794731745332
15.047,423.640625,382.0,148.36106008784995,-1.6389399121500503
15.047,424.25,380.5625,148.08233826574323,-1.9176617342567681
15.047,425.046875,379.0,147.911192772101,-2.0888072278989966
15.062,425.765625,377.59375,147.77612280305343,-2.2238771969465745
15.156,426.8125,375.421875,147.54616018306143,-2.4538398169385687
15.156,427.671875,374.0,147.56729876912306,-2.432701230876944
15.156,428.453125,372.546875,147.52374179951934,-2.4762582004806575
15.156,429.34375,371.140625,147.6170525022537,-2.3829474977463008
15.172,430.8125,368.953125,147.87306584877322,-2.126934151226777
15.25,431.828125,367.484375,148.09724983994892,-1.9027501600510845
15.25,432.875,366.09375,148.40535507205425,-1.594644927945751
15.25,433.828125,364.609375,148.6080024053424,-1.391997594657596
15.266,435.359375,362.4375,149.065763361815,-0.9342366381850127
15.281,436.4375,360.90625,149.41473386287078,-0.5852661371292243
15.359,437.375,359.375,149.6572124890745,-0.34278751092548987
15.359,438.203125,357.921875,149.85008296054176,-0.14991703945824497
15.359,438.875,356.28125,149.84607010716866,-0.15392989283134284
15.359,439.265625,354.78125,149.65259656351816,-0.3474034364818408
15.453,439.703125,353.203125,149.49092161242183,-0.509078387578171
15.469,440.015625,351.578125,149.213532304065,-0.7864676959349879
15.469,440.296875,349.890625,148.90361848409276,-1.0963815159072396
15.469,440.765625,347.1875,148.46420894576116,-1.5357910542388424
15.469,441.078125,345.484375,148.22909877165227,-1.770901228347725
15.562,441.5,343.640625,148.0768521761272,-1.923147823872796
15.562,441.84375,341.90625,147.9046422636051,-2.0953577363949023
15.562,442.140625,340.15625,147.70403410013256,-2.29596589986744
15.562,442.515625,338.390625,147.59587886194942,-2.4041211380505842
15.578,442.75,336.703125,147.39295059386532,-2.607049406134678
15.656,443.015625,335.03125,147.24353116759704,-2.756468832402959
15.656,443.359375,332.390625,146.97300088207103,-3.026999117928966
15.656,443.46875,330.75,146.72710971924207,-3.2728902807579345
15.672,443.75,328.953125,146.63678238172585,-3.363217618274149
15.75,443.984375,327.171875,146.52580330834653,-3.474196691653475
15.75,444.234375,325.453125,146.4630209435346,-3.5369790564654124
15.75,444.453125,323.953125,146.42560404359358,-3.57439595640642
15.75,444.6875,322.296875,146.3954346658926,-3.6045653341074058
15.766,444.859375,320.796875,146.34462250166985,-3.6553774983301537
15.859,445.125,318.65625,146.31924442486198,-3.680755575138022
15.859,445.25,317.359375,146.28366416107653,-3.71633583892347
15.859,445.421875,316.140625,146.3148710962295,-3.6851289037705044
15.859,445.625,314.921875,146.38750963970807,-3.612490360291929
15.891,445.75,313.59375,146.38255544655073,-3.6174445534492747
15.969,445.921875,312.34375,146.4430324992559,-3.5569675007440935
15.969,446.046875,311.015625,146.4617140805277,-3.538285919472287
15.969,446.109375,309.75,146.43432645008693,-3.565673549913072
15.969,446.046875,308.4375,146.29039990209756,-3.709600097902438
16.0,446.125,306.34375,146.2626363397792,-3.737363660220808
16.078,446.21875,304.890625,146.30051628225078,-3.6994837177492172
16.078,446.3125,303.328125,146.35034701792006,-3.6496529820799424
16.078,446.4375,301.78125,146.4483330660083,-3.5516669339916973
16.078,446.59375,300.140625,146.5938174496221,-3.406182550377906
16.172,446.84375,298.46875,146.8517335295195,-3.1482664704805075
16.172,447.0625,295.859375,147.1207792313534,-2.8792207686466043
16.172,447.203125,294.1875,147.31783722962953,-2.682162770370468
16.172,447.21875,292.546875,147.40729094528575,-2.5927090547142484
16.187,447.359375,290.5625,147.66127388940075,-2.3387261105992536
16.266,447.515625,289.03125,147.9228619777995,-2.0771380222005007
16.266,447.640625,287.4375,148.17412242574824,-1.8258775742517628
16.266,447.375,285.59375,148.0774481954038,-1.9225518045961962
16.281,447.40625,283.5,148.32684362266494,-1.6731563773350615
16.297,447.484375,281.796875,148.60348121395492,-1.3965187860450783
16.375,447.640625,279.265625,149.08946460776914,-0.9105353922308552
16.375,447.46875,277.546875,149.1682776223823,-0.8317223776176945
16.375,447.171875,275.78125,149.1512944716811,-0.8487055283189022
16.375,446.78125,274.0,149.0662113007589,-0.9337886992410915
16.406,446.4375,272.0,149.09037999230534,-0.9096200076946559
16.484,446.21875,270.46875,149.1711016856985,-0.8288983143015116
16.484,446.171875,268.859375,149.4521848833474,-0.5478151166526004
16.484,446.296875,267.234375,149.9211853488567,-0.0788146511432899
16.5,446.296875,264.796875,150.47270730777475,0.4727073077747548
16.516,446.125,263.09375,150.71359233348034,0.7135923334803351
16.594,445.875,261.390625,150.8979770006564,0.8979770006563967
16.594,445.453125,258.71875,151.19772873237258,1.1977287323725818
16.687,445.109375,257.046875,151.3330818431854,1.333081843185397
16.687,444.609375,255.359375,151.34284501845883,1.3428450184588314
16.703,443.84375,252.84375,151.37614187224153,1.3761418722415328
16.703,443.15625,251.171875,151.25441383668155,1.2544138366815503
16.703,442.34375,249.375,151.0782373112107,1.0782373112106995
16.703,441.25,246.90625,150.89900194853013,0.8990019485301275
16.781,440.3125,245.15625,150.65004006077297,0.6500400607729659
16.922,439.359375,243.421875,150.40651458266777,0.40651458266776785
16.922,437.90625,240.78125,150.08329067762674,0.08329067762673503
16.922,437.0,238.921875,149.99845783712453,-0.0015421628754666017
16.922,435.953125,237.0,149.84075612885042,-0.1592438711495845
16.922,434.953125,235.234375,149.68945229676757,-0.3105477032324302
16.922,434.515625,234.375,149.66995020424315,-0.33004979575684956
16.922,433.140625,231.90625,149.54325399179035,-0.45674600820964883
16.922,431.609375,229.421875,149.33954371299737,-0.6604562870026314
16.922,430.734375,227.703125,149.39315560428545,-0.6068443957145462
17.0,429.75,226.0625,149.33792688480042,-0.6620731151995756
17.0,428.8125,224.640625,149.23704485361745,-0.7629551463825521
17.0,427.921875,223.125,149.2440006449694,-0.7559993550306103
17.016,426.453125,220.9375,149.1350787994415,-0.8649212005585127
17.328,425.484375,219.421875,149.12800742200054,-0.871992577999464
17.328,424.21875,218.0,148.843198875738,-1.1568011242619889
17.328,423.140625,216.46875,148.7988012450138,-1.2011987549861942
17.328,422.125,215.03125,148.77568383832923,-1.224316161670771
17.328,420.921875,213.546875,148.64804968710908,-1.3519503128909207
17.328,419.84375,212.0,148.68262983301884,-1.3173701669811635
17.328,418.53125,210.453125,148.554030739082,-1.445969260917991
17.328,417.375,208.9375,148.55729376658016,-1.442706233419841
17.328,415.578125,206.6875,148.5446923816722,-1.4553076183277938
17.328,414.34375,205.3125,148.4594753470202,-1.5405246529797978
17.328,413.21875,203.96875,148.46038639355953,-1.5396136064404686
17.328,412.0,202.578125,148.44198101789004,-1.5580189821099566
17.328,410.703125,201.09375,148.45076009851928,-1.5492399014807177
17.328,409.5,199.5625,148.5864778714739,-1.4135221285260968
17.406,408.375,198.078125,148.7723402669852,-1.2276597330148036
17.406,407.21875,196.578125,148.96960958557327,-1.0303904144267335
17.406,406.171875,195.0,149.3233640158687,-0.676635984131309
17.406,405.046875,193.25,149.76784850983748,-0.23215149016252212
17.422,404.03125,191.765625,150.12388520219935,0.12388520219934662
17.516,402.984375,190.21875,150.52476323084892,0.5247632308489187
17.516,401.796875,188.875,150.70291763853024,0.7029176385302378
17.516,400.421875,187.796875,150.57919590129723,0.5791959012972256
17.516,398.390625,186.25,150.39872867777382,0.3987286777738177
17.531,397.03125,185.203125,150.31096429179118,0.3109642917911799
17.609,395.65625,184.09375,150.2809933195978,0.2809933195977976
17.609,394.296875,183.015625,150.25726148478233,0.2572614847823331
17.609,392.984375,181.796875,150.39306085689674,0.39306085689673864
17.625,391.625,180.609375,150.49671744888866,0.4967174488886599
17.641,390.25,179.46875,150.5750468257025,0.5750468257024863
17.719,388.15625,177.71875,150.74557544294626,0.7455754429462615
17.719,386.84375,176.625,150.87487378308722,0.8748737830872244
17.719,385.515625,175.53125,151.01454183522569,1.0145418352256854
17.719,384.140625,174.421875,151.16054463353277,1.1605446335327656
17.734,382.6875,173.40625,151.20582063965824,1.205820639658242
17.844,381.328125,172.296875,151.4012947460531,1.4012947460531109
17.844,379.234375,170.6875,151.6568786369106,1.6568786369105908
17.844,377.796875,169.578125,151.86250109319695,1.8625010931969541
17.844,376.40625,168.515625,152.0725350226106,2.0725350226105945
18.016,375.0,167.546875,152.21310824717307,2.213108247173068
18.016,373.640625,166.53125,152.43637648853087,2.4363764885308683
18.016,371.609375,165.140625,152.69234955714464,2.692349557144638
18.016,370.25,164.265625,152.83613138469786,2.8361313846978646
18.016,368.875,163.3125,153.05959062159417,3.059590621594168
18.016,367.515625,162.375,153.29383628881047,3.2938362888104677
18.016,366.03125,161.421875,153.50577417503916,3.505774175039164
18.016,364.546875,160.5625,153.65258044860693,3.652580448606926
18.031,362.328125,159.234375,153.94725183534862,3.9472518353486237
18.141,360.859375,158.484375,154.04718642198972,4.047186421989721
18.234,359.40625,157.75,154.1563006790916,4.156300679091601
18.234,357.9375,157.0,154.2911335957125,4.291133595712495
18.234,355.625,156.015625,154.35556636914856,4.355566369148562
18.234,354.0,155.453125,154.30424191274076,4.304241912740764
18.234,352.375,154.875,154.28676628278913,4.286766282789131
18.234,350.71875,154.453125,154.13073808889686,4.130738088896862
18.234,349.03125,154.078125,153.93913433587355,3.939134335873547
18.234,347.1875,153.734375,153.68894954709862,3.688949547098616
18.25,345.453125,153.46875,153.41901381128784,3.41901381128784
18.328,343.625,153.078125,153.26179556078424,3.261795560784236
18.328,341.8125,152.703125,153.11647377410318,3.1164737741031843
18.328,339.984375,152.359375,152.95915923713508,2.9591592371350828
18.344,338.046875,152.0,152.8121876594456,2.8121876594456126
18.344,336.28125,151.6875,152.6857123565021,2.6857123565021084
18.422,333.609375,151.09375,152.6520926058766,2.6520926058765895
18.422,331.765625,150.859375,152.4860024954135,2.486002495413487
18.422,329.984375,150.53125,152.44661351011746,2.4466135101174586
18.531,328.15625,150.171875,152.45078371421423,2.450783714214225
18.531,326.328125,149.9375,152.35459977390124,2.354599773901242
18.531,324.703125,149.96875,152.05137408562976,2.05137408562976
18.531,323.25,150.109375,151.6830971561783,1.6830971561782917
18.531,321.859375,150.234375,151.35248497144423,1.3524849714442269
18.547,320.515625,150.34375,151.0558970487519,1.0558970487518877
18.75,319.28125,150.390625,150.8467158722825,0.8467158722824877
18.75,318.015625,150.375,150.70568459464502,0.705684594645021
18.75,316.703125,150.265625,150.6631256857704,0.6631256857704102
18.75,315.171875,150.125,150.64096858429855,0.6409685842985482
18.75,313.0625,149.828125,150.73891649891087,0.7389164989108679
18.75,311.734375,149.65625,150.80099045000708,0.8009904500070775
18.75,310.328125,149.640625,150.7136749482483,0.7136749482482969
18.75,308.9375,149.59375,150.67155984230234,0.6715598423023437
18.75,306.65625,149.609375,150.53785488026966,0.5378548802696628
18.844,305.0625,149.546875,150.53827330122937,0.538273301229367
18.844,303.390625,149.515625,150.52256793262347,0.522567932623474
18.844,300.84375,149.28125,150.72111171174728,0.7211117117472838
18.844,299.109375,149.203125,150.79950504778273,0.7995050477827306
18.844,297.4375,149.03125,150.99049600161098,0.9904960016109783
18.937,295.71875,148.875,151.1856300266745,1.1856300266744881
18.953,293.140625,148.5625,151.59276840153234,1.5927684015323393
18.953,291.390625,148.40625,151.83802678167655,1.8380267816765468
18.953,289.625,148.390625,151.9639536630007,1.9639536630006944
19.062,287.796875,148.234375,152.25544716497419,2.2554471649741856
19.062,285.765625,148.171875,152.49392437948552,2.49392437948552
19.062,282.890625,148.484375,152.47857335386914,2.4785733538691375
19.062,281.1875,149.0,152.1673754661294,2.167375466129414
19.062,279.453125,149.4375,151.95802209332558,1.9580220933255816
19.078,277.796875,149.90625,151.72709892708068,1.7270989270806751
19.141,276.015625,150.4375,151.47340245201673,1.4734024520167281
19.141,273.234375,151.234375,151.15425850197292,1.1542585019729188
19.141,271.609375,151.796875,150.89795839459276,0.8979583945927629
19.156,269.84375,152.375,150.67362091309315,0.6736209130931456
19.172,267.984375,152.953125,150.49180606068307,0.491806060683075
19.25,266.25,153.625,150.21552225053176,0.21552225053176244
19.25,264.625,154.21875,150.01187778493576,0.011877784935762747
19.25,262.84375,154.734375,149.94228463213145,-0.05771536786855336
19.266,260.984375,155.296875,149.8706554963521,-0.12934450364789996
19.344,259.109375,155.734375,149.9487037941017,-0.05129620589829642
19.344,256.3125,156.34375,150.1523087411995,0.152308741199505
19.344,254.484375,156.625,150.42627012639988,0.42627012639988493
19.359,252.59375,156.875,150.7717419281959,0.7717419281958939
19.375,250.65625,157.15625,151.12624715159507,1.1262471515950665
19.453,248.671875,157.296875,151.65341506468377,1.6534150646837702
19.453,246.75,157.5,152.12433237322688,2.1243323732268777
19.453,245.03125,157.84375,152.4137883874848,2.4137883874848
19.453,242.5625,158.953125,152.29342518150816,2.293425181508155
