elapsed_s,x_unit,y_unit,side,path_error_unit,signed_error_unit
28.688,147.578125,261.703125,left,2.421875,-2.421875
28.688,147.515625,258.5,left,2.484375,-2.484375
28.688,147.671875,256.34375,left,2.328125,-2.328125
28.688,147.765625,254.15625,left,2.234375,-2.234375
28.688,147.8125,251.921875,left,2.1875,-2.1875
28.688,148.046875,249.5625,left,1.953125,-1.953125
28.688,148.21875,247.15625,left,1.78125,-1.78125
28.781,148.453125,243.75,left,1.546875,-1.546875
28.797,148.6875,241.5625,left,1.3125,-1.3125
28.797,148.875,239.28125,left,1.125,-1.125
28.797,149.234375,236.875,left,0.765625,-0.765625
28.813,149.75,233.515625,left,0.25,-0.25
28.891,149.953125,231.09375,left,0.046875,-0.046875
28.891,150.203125,228.796875,left,0.203125,0.203125
28.891,150.359375,226.484375,left,0.359375,0.359375
28.891,150.515625,224.25,left,0.515625,0.515625
28.922,150.75,220.765625,left,0.75,0.75
29.0,150.8125,218.515625,left,0.8125,0.8125
29.0,150.578125,216.421875,left,0.578125,0.578125
29.0,150.140625,214.28125,left,0.140625,0.140625
29.016,149.734375,212.203125,left,0.265625,-0.265625
29.031,149.171875,209.859375,left,0.828125,-0.828125
29.11,148.78125,207.84375,left,1.21875,-1.21875
29.11,148.46875,205.8125,left,1.53125,-1.53125
29.11,148.109375,203.78125,left,1.890625,-1.890625
29.11,147.9375,201.65625,left,2.0625,-2.0625
29.141,147.671875,199.515625,left,2.328125,-2.328125
29.203,147.5625,197.328125,left,2.4375,-2.4375
29.203,147.59375,195.0625,left,2.40625,-2.40625
29.203,147.640625,192.828125,left,2.359375,-2.359375
29.235,147.84375,189.421875,left,2.15625,-2.15625
29.297,148.09375,187.09375,left,1.90625,-1.90625
29.297,148.234375,184.78125,left,1.765625,-1.765625
29.297,148.53125,182.59375,left,1.46875,-1.46875
29.313,148.84375,180.3125,left,1.15625,-1.15625
29.328,149.0,178.015625,left,1.0,-1.0
29.406,149.296875,174.765625,left,0.703125,-0.703125
29.406,149.59375,172.640625,left,0.40625,-0.40625
29.406,149.6875,170.625,left,0.3125,-0.3125
29.406,149.53125,168.8125,left,0.46875,-0.46875
29.438,149.203125,167.109375,left,0.796875,-0.796875
29.5,148.765625,165.5625,left,1.234375,-1.234375
29.5,148.3125,164.140625,left,1.6875,-1.6875
29.5,147.90625,162.59375,left,2.09375,-2.09375
29.547,147.59375,161.140625,left,2.40625,-2.40625
29.547,147.375,159.53125,left,2.625,-2.625
29.625,147.21875,157.859375,left,2.78125,-2.78125
29.625,147.4375,155.34375,left,2.5625,-2.5625
29.625,147.8125,153.703125,left,2.1875,-2.1875
29.625,148.3125,152.0,left,1.6875,-1.6875
29.719,149.078125,150.34375,left,0.921875,-0.921875
29.719,149.765625,148.6875,top,1.33326212374949,-1.33326212374949
29.719,150.25,147.546875,top,2.453125,-2.453125
29.719,150.34375,147.546875,top,2.453125,-2.453125
29.735,150.40625,147.5625,top,2.4375,-2.4375
29.813,150.28125,148.015625,top,1.984375,-1.984375
29.813,150.265625,148.53125,top,1.46875,-1.46875
29.813,150.984375,148.671875,top,1.328125,-1.328125
29.828,152.0,148.71875,top,1.28125,-1.28125
29.844,153.3125,148.703125,top,1.296875,-1.296875
29.922,154.71875,148.578125,top,1.421875,-1.421875
29.922,156.4375,148.390625,top,1.609375,-1.609375
29.922,158.203125,148.140625,top,1.859375,-1.859375
30.031,160.953125,147.625,top,2.375,-2.375
30.031,162.9375,147.0625,top,2.9375,-2.9375
30.031,164.84375,146.609375,top,3.390625,-3.390625
30.031,166.921875,146.296875,top,3.703125,-3.703125
30.031,168.9375,145.984375,top,4.015625,-4.015625
30.047,170.96875,145.703125,top,4.296875,-4.296875
30.141,173.109375,145.484375,top,4.515625,-4.515625
30.141,175.28125,145.359375,top,4.640625,-4.640625
30.141,177.421875,145.25,top,4.75,-4.75
30.141,180.734375,145.140625,top,4.859375,-4.859375
30.156,183.046875,145.171875,top,4.828125,-4.828125
30.235,185.359375,145.25,top,4.75,-4.75
30.235,187.703125,145.296875,top,4.703125,-4.703125
30.235,190.078125,145.53125,top,4.46875,-4.46875
30.25,193.59375,145.796875,top,4.203125,-4.203125
30.266,196.0,145.890625,top,4.109375,-4.109375
30.328,198.28125,146.03125,top,3.96875,-3.96875
30.328,200.84375,146.171875,top,3.828125,-3.828125
30.328,203.078125,146.421875,top,3.578125,-3.578125
30.36,206.625,146.703125,top,3.296875,-3.296875
30.438,208.984375,146.8125,top,3.1875,-3.1875
30.438,211.265625,146.796875,top,3.203125,-3.203125
30.438,213.515625,146.671875,top,3.328125,-3.328125
30.438,215.890625,146.46875,top,3.53125,-3.53125
30.469,219.46875,146.171875,top,3.828125,-3.828125
30.531,221.796875,146.015625,top,3.984375,-3.984375
30.531,224.03125,145.765625,top,4.234375,-4.234375
30.531,226.1875,145.4375,top,4.5625,-4.5625
30.547,228.5625,145.09375,top,4.90625,-4.90625
30.641,230.828125,144.796875,top,5.203125,-5.203125
30.641,233.203125,144.34375,top,5.65625,-5.65625
30.641,236.6875,143.78125,top,6.21875,-6.21875
30.641,238.9375,143.53125,top,6.46875,-6.46875
30.656,241.34375,143.234375,top,6.765625,-6.765625
30.75,243.84375,143.0625,top,6.9375,-6.9375
30.75,246.25,142.953125,top,7.046875,-7.046875
30.75,248.46875,142.90625,top,7.09375,-7.09375
30.75,252.015625,142.859375,top,7.140625,-7.140625
30.781,254.203125,142.96875,top,7.03125,-7.03125
30.844,256.578125,143.046875,top,6.953125,-6.953125
30.844,258.90625,143.15625,top,6.84375,-6.84375
30.844,261.296875,143.3125,top,6.6875,-6.6875
30.86,263.6875,143.453125,top,6.546875,-6.546875
30.953,266.078125,143.609375,top,6.390625,-6.390625
30.953,268.515625,143.90625,top,6.09375,-6.09375
30.953,270.875,144.203125,top,5.796875,-5.796875
30.953,274.375,144.75,top,5.25,-5.25
30.969,276.671875,145.078125,top,4.921875,-4.921875
31.047,278.984375,145.390625,top,4.609375,-4.609375
31.047,281.40625,145.796875,top,4.203125,-4.203125
31.047,283.71875,146.140625,top,3.859375,-3.859375
31.047,285.734375,146.53125,top,3.46875,-3.46875
31.172,287.828125,147.046875,top,2.953125,-2.953125
31.172,289.734375,147.34375,top,2.65625,-2.65625
31.172,292.109375,147.390625,top,2.609375,-2.609375
31.172,295.1875,147.265625,top,2.734375,-2.734375
31.172,297.375,147.125,top,2.875,-2.875
31.172,299.671875,147.0,top,3.0,-3.0
31.25,302.015625,146.890625,top,3.109375,-3.109375
31.25,304.0625,146.671875,top,3.328125,-3.328125
31.25,305.25,146.59375,top,3.40625,-3.40625
31.266,308.390625,146.25,top,3.75,-3.75
31.36,311.859375,146.0625,top,3.9375,-3.9375
31.36,314.390625,145.96875,top,4.03125,-4.03125
31.36,316.640625,145.765625,top,4.234375,-4.234375
31.36,319.03125,145.75,top,4.25,-4.25
31.36,321.4375,145.8125,top,4.1875,-4.1875
31.453,323.8125,145.921875,top,4.078125,-4.078125
31.453,326.203125,146.015625,top,3.984375,-3.984375
31.453,328.625,146.03125,top,3.96875,-3.96875
31.453,331.265625,145.96875,top,4.03125,-4.03125
31.469,333.59375,145.625,top,4.375,-4.375
31.563,335.9375,145.390625,top,4.609375,-4.609375
31.563,338.28125,145.125,top,4.875,-4.875
31.563,340.625,144.875,top,5.125,-5.125
31.563,343.0,144.453125,top,5.546875,-5.546875
31.672,346.46875,144.03125,top,5.96875,-5.96875
31.672,348.78125,143.703125,top,6.296875,-6.296875
31.672,351.0,143.4375,top,6.5625,-6.5625
31.672,353.328125,143.140625,top,6.859375,-6.859375
31.672,355.71875,142.78125,top,7.21875,-7.21875
31.781,358.046875,142.4375,top,7.5625,-7.5625
31.781,360.34375,142.40625,top,7.59375,-7.59375
31.781,362.6875,142.359375,top,7.640625,-7.640625
31.781,365.203125,142.46875,top,7.53125,-7.53125
31.781,367.59375,142.734375,top,7.265625,-7.265625
32.0,371.359375,143.15625,top,6.84375,-6.84375
32.0,373.734375,143.578125,top,6.421875,-6.421875
32.0,376.078125,144.03125,top,5.96875,-5.96875
32.0,378.53125,144.46875,top,5.53125,-5.53125
32.0,381.0625,144.875,top,5.125,-5.125
32.0,383.390625,145.421875,top,4.578125,-4.578125
32.0,387.015625,146.140625,top,3.859375,-3.859375
32.0,389.28125,146.65625,top,3.34375,-3.34375
32.0,391.59375,147.265625,top,2.734375,-2.734375
32.0,393.90625,147.875,top,2.125,-2.125
32.078,396.171875,148.28125,top,1.71875,-1.71875
32.078,398.484375,148.4375,top,1.5625,-1.5625
32.078,400.859375,148.4375,top,1.5625,-1.5625
32.078,403.25,148.3125,top,1.6875,-1.6875
32.188,405.640625,148.09375,top,1.90625,-1.90625
32.188,407.96875,148.03125,top,1.96875,-1.96875
32.188,410.21875,147.953125,top,2.046875,-2.046875
32.188,412.53125,147.984375,top,2.015625,-2.015625
32.188,416.015625,147.875,top,2.125,-2.125
32.188,417.96875,147.78125,top,2.21875,-2.21875
32.281,419.96875,147.53125,top,2.46875,-2.46875
32.281,421.9375,147.28125,top,2.71875,-2.71875
32.281,424.046875,146.96875,top,3.03125,-3.03125
32.297,425.859375,146.671875,top,3.328125,-3.328125
32.375,428.578125,146.234375,top,3.765625,-3.765625
32.375,430.25,145.9375,top,4.0625,-4.0625
32.375,431.890625,145.8125,top,4.1875,-4.1875
32.375,433.5,145.640625,top,4.359375,-4.359375
32.406,435.0,145.515625,top,4.484375,-4.484375
32.485,436.609375,145.515625,top,4.484375,-4.484375
32.485,438.21875,145.59375,top,4.40625,-4.40625
32.485,439.96875,145.6875,top,4.3125,-4.3125
32.485,441.59375,145.875,top,4.125,-4.125
32.516,443.1875,146.09375,top,3.90625,-3.90625
32.594,444.78125,146.375,top,3.625,-3.625
32.594,447.125,147.015625,top,2.984375,-2.984375
32.594,448.640625,147.46875,top,2.53125,-2.53125
32.594,450.0625,148.0625,top,1.938507802408853,-1.938507802408853
32.61,451.5625,148.703125,top,2.030588834704111,-2.030588834704111
32.688,452.65625,149.640625,top,2.6804504198221983,-2.6804504198221983
32.688,453.453125,150.3125,right,3.453125,-3.453125
32.688,453.671875,150.75,right,3.671875,-3.671875
32.688,453.453125,150.6875,right,3.453125,-3.453125
32.797,453.21875,150.5625,right,3.21875,-3.21875
32.797,453.0,150.578125,right,3.0,-3.0
32.797,452.828125,151.0,right,2.828125,-2.828125
32.797,452.953125,152.28125,right,2.953125,-2.953125
32.797,453.140625,153.390625,right,3.140625,-3.140625
32.891,453.375,154.71875,right,3.375,-3.375
32.891,453.71875,156.15625,right,3.71875,-3.71875
32.891,454.078125,157.703125,right,4.078125,-4.078125
32.906,454.421875,159.484375,right,4.421875,-4.421875
32.922,454.75,161.265625,right,4.75,-4.75
33.0,455.484375,163.9375,right,5.484375,-5.484375
33.0,455.890625,165.9375,right,5.890625,-5.890625
33.0,456.203125,167.875,right,6.203125,-6.203125
33.016,456.296875,169.6875,right,6.296875,-6.296875
33.031,456.1875,171.5625,right,6.1875,-6.1875
33.11,455.984375,173.53125,right,5.984375,-5.984375
33.11,455.703125,175.5,right,5.703125,-5.703125
33.11,455.46875,177.328125,right,5.46875,-5.46875
33.11,455.15625,179.171875,right,5.15625,-5.15625
33.203,454.734375,181.03125,right,4.734375,-4.734375
33.203,454.34375,183.09375,right,4.34375,-4.34375
33.203,454.078125,184.90625,right,4.078125,-4.078125
33.203,453.859375,186.921875,right,3.859375,-3.859375
33.219,453.625,188.796875,right,3.625,-3.625
33.406,453.453125,189.90625,right,3.453125,-3.453125
33.406,452.84375,192.859375,right,2.84375,-2.84375
33.406,452.5,194.875,right,2.5,-2.5
33.406,452.390625,196.9375,right,2.390625,-2.390625
33.406,452.578125,198.859375,right,2.578125,-2.578125
33.406,452.796875,200.921875,right,2.796875,-2.796875
33.406,453.15625,202.984375,right,3.15625,-3.15625
33.406,453.453125,204.8125,right,3.453125,-3.453125
33.406,453.78125,207.015625,right,3.78125,-3.78125
33.422,454.09375,209.890625,right,4.09375,-4.09375
33.516,454.078125,211.984375,right,4.078125,-4.078125
33.516,453.875,214.015625,right,3.875,-3.875
33.516,453.546875,216.0625,right,3.546875,-3.546875
33.547,453.1875,217.921875,right,3.1875,-3.1875
33.547,452.78125,219.9375,right,2.78125,-2.78125
33.735,452.484375,221.9375,right,2.484375,-2.484375
33.735,452.125,223.828125,right,2.125,-2.125
33.735,451.8125,225.6875,right,1.8125,-1.8125
33.735,451.5625,227.8125,right,1.5625,-1.5625
33.735,451.296875,229.796875,right,1.296875,-1.296875
33.828,451.03125,231.890625,right,1.03125,-1.03125
33.828,450.78125,233.859375,right,0.78125,-0.78125
33.828,450.5,235.859375,right,0.5,-0.5
33.828,450.28125,237.859375,right,0.28125,-0.28125
33.828,450.125,239.84375,right,0.125,-0.125
33.828,450.09375,241.875,right,0.09375,-0.09375
33.828,450.234375,245.046875,right,0.234375,-0.234375
33.828,450.390625,247.125,right,0.390625,-0.390625
33.922,450.59375,249.09375,right,0.59375,-0.59375
33.922,450.71875,251.078125,right,0.71875,-0.71875
33.922,450.984375,254.1875,right,0.984375,-0.984375
33.922,451.0,256.265625,right,1.0,-1.0
33.922,451.0625,258.25,right,1.0625,-1.0625
33.938,451.078125,260.265625,right,1.078125,-1.078125
34.016,451.046875,262.28125,right,1.046875,-1.046875
34.016,450.90625,264.28125,right,0.90625,-0.90625
34.016,450.734375,266.28125,right,0.734375,-0.734375
34.016,450.375,269.21875,right,0.375,-0.375
34.047,450.15625,271.265625,right,0.15625,-0.15625
34.125,450.125,273.296875,right,0.125,-0.125
34.125,450.109375,275.296875,right,0.109375,-0.109375
34.125,450.1875,277.3125,right,0.1875,-0.1875
34.235,450.203125,279.3125,right,0.203125,-0.203125
34.235,450.421875,282.28125,right,0.421875,-0.421875
34.235,450.578125,284.15625,right,0.578125,-0.578125
34.235,450.71875,286.0625,right,0.71875,-0.71875
34.235,450.96875,287.84375,right,0.96875,-0.96875
34.235,451.171875,289.78125,right,1.171875,-1.171875
34.328,451.546875,292.703125,right,1.546875,-1.546875
34.328,451.734375,294.6875,right,1.734375,-1.734375
34.328,451.9375,296.71875,right,1.9375,-1.9375
34.328,451.984375,297.734375,right,1.984375,-1.984375
34.328,452.15625,301.03125,right,2.15625,-2.15625
34.422,452.140625,302.953125,right,2.140625,-2.140625
34.422,452.21875,304.84375,right,2.21875,-2.21875
34.422,452.046875,306.625,right,2.046875,-2.046875
34.422,451.609375,308.5625,right,1.609375,-1.609375
34.438,451.421875,310.515625,right,1.421875,-1.421875
34.531,451.0625,312.515625,right,1.0625,-1.0625
34.531,451.015625,314.5625,right,1.015625,-1.015625
34.531,451.09375,316.4375,right,1.09375,-1.09375
34.531,451.265625,318.515625,right,1.265625,-1.265625
34.563,451.359375,320.5625,right,1.359375,-1.359375
34.641,451.609375,322.71875,right,1.609375,-1.609375
34.641,451.921875,324.765625,right,1.921875,-1.921875
34.641,452.1875,326.921875,right,2.1875,-2.1875
34.641,452.546875,329.015625,right,2.546875,-2.546875
34.656,452.953125,331.078125,right,2.953125,-2.953125
34.735,453.5625,334.1875,right,3.5625,-3.5625
34.735,453.9375,336.265625,right,3.9375,-3.9375
34.735,454.21875,338.421875,right,4.21875,-4.21875
34.75,454.328125,340.4375,right,4.328125,-4.328125
34.844,454.296875,342.484375,right,4.296875,-4.296875
34.844,453.921875,345.5625,right,3.921875,-3.921875
34.844,453.390625,347.390625,right,3.390625,-3.390625
34.844,452.875,349.34375,right,2.875,-2.875
34.86,452.328125,351.265625,right,2.328125,-2.328125
34.938,451.765625,353.34375,right,1.765625,-1.765625
34.938,451.484375,355.34375,right,1.484375,-1.484375
34.938,451.265625,357.40625,right,1.265625,-1.265625
34.938,451.15625,359.46875,right,1.15625,-1.15625
34.953,451.125,361.546875,right,1.125,-1.125
35.047,451.0625,363.59375,right,1.0625,-1.0625
35.047,451.03125,366.640625,right,1.03125,-1.03125
35.047,451.046875,368.6875,right,1.046875,-1.046875
35.047,451.078125,370.8125,right,1.078125,-1.078125
35.063,451.09375,373.03125,right,1.09375,-1.09375
35.141,451.375,375.125,right,1.375,-1.375
35.141,451.53125,377.09375,right,1.53125,-1.53125
35.141,451.65625,379.15625,right,1.65625,-1.65625
35.156,451.90625,381.203125,right,1.90625,-1.90625
35.172,452.078125,383.109375,right,2.078125,-2.078125
35.25,452.34375,386.21875,right,2.34375,-2.34375
35.25,452.53125,388.28125,right,2.53125,-2.53125
35.25,452.53125,390.234375,right,2.53125,-2.53125
35.266,452.40625,392.1875,right,2.40625,-2.40625
35.344,452.03125,394.109375,right,2.03125,-2.03125
35.36,451.25,397.0,right,1.25,-1.25
35.36,450.75,398.953125,right,0.75,-0.75
35.36,450.34375,400.828125,right,0.34375,-0.34375
35.375,449.921875,402.890625,right,0.078125,0.078125
35.453,449.671875,404.890625,right,0.328125,0.328125
35.453,449.453125,408.03125,right,0.546875,0.546875
35.453,449.46875,410.0,right,0.53125,0.53125
35.453,449.4375,412.09375,right,0.5625,0.5625
35.485,449.5,413.96875,right,0.5,0.5
35.563,449.609375,415.96875,right,0.390625,0.390625
35.563,449.75,417.96875,right,0.25,0.25
35.563,449.921875,420.84375,right,0.078125,0.078125
35.563,449.859375,422.78125,right,0.140625,0.140625
35.594,449.828125,424.734375,right,0.171875,0.171875
35.672,449.90625,426.5,right,0.09375,0.09375
35.672,449.9375,428.203125,right,0.0625,0.0625
35.672,450.015625,429.984375,right,0.015625,-0.015625
35.672,450.140625,431.75,right,0.140625,-0.140625
35.781,450.171875,433.46875,right,0.171875,-0.171875
35.781,450.125,435.09375,right,0.125,-0.125
35.781,449.921875,436.78125,right,0.078125,0.078125
35.781,449.75,438.390625,right,0.25,0.25
35.781,449.53125,440.015625,right,0.46875,0.46875
35.86,449.328125,441.609375,right,0.671875,0.671875
35.86,449.28125,443.296875,right,0.71875,0.71875
35.86,449.296875,445.015625,right,0.703125,0.703125
35.86,449.484375,446.53125,right,0.515625,0.515625
35.891,449.71875,448.234375,right,0.28125,0.28125
36.078,449.890625,449.859375,right,0.109375,0.109375
36.078,450.296875,451.921875,right,1.944669195840259,-1.944669195840259
36.078,450.5625,452.8125,right,2.8681984763959414,-2.8681984763959414
36.078,450.609375,452.984375,right,3.0459533862569206,-3.0459533862569206
36.078,450.515625,452.9375,right,2.9824110029680684,-2.9824110029680684
36.078,450.421875,452.765625,right,2.7976168708831453,-2.7976168708831453
36.078,450.265625,452.625,right,2.638405132011572,-2.638405132011572
36.078,449.828125,452.5,bottom,2.5,-2.5
36.094,449.078125,452.453125,bottom,2.453125,-2.453125
36.172,448.078125,452.4375,bottom,2.4375,-2.4375
36.172,446.84375,452.484375,bottom,2.484375,-2.484375
36.172,445.296875,452.421875,bottom,2.421875,-2.421875
36.172,443.8125,452.40625,bottom,2.40625,-2.40625
36.188,442.0,452.375,bottom,2.375,-2.375
36.281,440.109375,452.328125,bottom,2.328125,-2.328125
36.281,437.203125,452.234375,bottom,2.234375,-2.234375
36.281,435.265625,452.25,bottom,2.25,-2.25
36.281,433.265625,452.296875,bottom,2.296875,-2.296875
36.297,431.15625,452.234375,bottom,2.234375,-2.234375
36.375,427.875,452.25,bottom,2.25,-2.25
36.375,425.703125,452.21875,bottom,2.21875,-2.21875
36.375,423.546875,452.375,bottom,2.375,-2.375
36.391,421.515625,452.59375,bottom,2.59375,-2.59375
36.485,419.15625,452.75,bottom,2.75,-2.75
36.485,416.859375,452.859375,bottom,2.859375,-2.859375
36.485,414.546875,453.046875,bottom,3.046875,-3.046875
36.485,411.125,453.34375,bottom,3.34375,-3.34375
36.485,408.890625,453.5,bottom,3.5,-3.5
36.578,406.484375,453.640625,bottom,3.640625,-3.640625
36.578,404.109375,453.671875,bottom,3.671875,-3.671875
36.578,401.671875,453.671875,bottom,3.671875,-3.671875
36.578,399.296875,453.75,bottom,3.75,-3.75
36.61,396.921875,453.78125,bottom,3.78125,-3.78125
36.688,394.515625,453.84375,bottom,3.84375,-3.84375
36.688,392.109375,453.96875,bottom,3.96875,-3.96875
36.688,389.734375,454.09375,bottom,4.09375,-4.09375
36.688,387.5,454.265625,bottom,4.265625,-4.265625
36.703,385.34375,454.3125,bottom,4.3125,-4.3125
36.781,383.046875,454.4375,bottom,4.4375,-4.4375
36.781,380.765625,454.546875,bottom,4.546875,-4.546875
36.781,378.46875,454.625,bottom,4.625,-4.625
36.781,376.046875,454.828125,bottom,4.828125,-4.828125
36.813,373.71875,454.84375,bottom,4.84375,-4.84375
36.875,371.359375,454.890625,bottom,4.890625,-4.890625
36.875,368.984375,454.921875,bottom,4.921875,-4.921875
36.875,366.59375,455.0625,bottom,5.0625,-5.0625
36.875,363.203125,455.296875,bottom,5.296875,-5.296875
36.906,361.0625,455.390625,bottom,5.390625,-5.390625
37.0,358.6875,455.515625,bottom,5.515625,-5.515625
37.0,356.75,455.625,bottom,5.625,-5.625
37.0,354.578125,455.640625,bottom,5.640625,-5.640625
37.0,352.171875,455.6875,bottom,5.6875,-5.6875
37.016,349.859375,455.75,bottom,5.75,-5.75
37.094,347.453125,455.75,bottom,5.75,-5.75
37.094,345.234375,455.765625,bottom,5.765625,-5.765625
37.094,342.875,455.671875,bottom,5.671875,-5.671875
37.11,340.609375,455.53125,bottom,5.53125,-5.53125
37.188,338.203125,455.390625,bottom,5.390625,-5.390625
37.188,334.890625,455.28125,bottom,5.28125,-5.28125
37.188,332.6875,455.15625,bottom,5.15625,-5.15625
37.188,330.421875,455.015625,bottom,5.015625,-5.015625
37.219,328.28125,454.78125,bottom,4.78125,-4.78125
37.297,326.03125,454.6875,bottom,4.6875,-4.6875
37.297,323.859375,454.625,bottom,4.625,-4.625
37.297,320.65625,454.453125,bottom,4.453125,-4.453125
37.297,318.609375,454.328125,bottom,4.328125,-4.328125
37.328,316.578125,454.25,bottom,4.25,-4.25
37.391,314.40625,454.140625,bottom,4.140625,-4.140625
37.391,312.1875,454.078125,bottom,4.078125,-4.078125
37.391,310.09375,454.125,bottom,4.125,-4.125
37.406,307.8125,454.0625,bottom,4.0625,-4.0625
37.422,305.671875,454.015625,bottom,4.015625,-4.015625
37.5,303.5625,454.140625,bottom,4.140625,-4.140625
37.5,298.078125,453.8125,bottom,3.8125,-3.8125
37.5,296.09375,453.71875,bottom,3.71875,-3.71875
37.625,293.828125,453.59375,bottom,3.59375,-3.59375
37.625,291.75,453.234375,bottom,3.234375,-3.234375
37.625,289.921875,452.875,bottom,2.875,-2.875
37.625,288.078125,452.34375,bottom,2.34375,-2.34375
37.625,286.234375,452.078125,bottom,2.078125,-2.078125
37.703,284.25,451.78125,bottom,1.78125,-1.78125
37.703,282.296875,451.65625,bottom,1.65625,-1.65625
37.703,280.296875,451.59375,bottom,1.59375,-1.59375
37.703,278.09375,451.453125,bottom,1.453125,-1.453125
37.719,275.046875,451.390625,bottom,1.390625,-1.390625
37.797,272.78125,451.40625,bottom,1.40625,-1.40625
37.797,270.65625,451.375,bottom,1.375,-1.375
37.797,268.1875,451.5,bottom,1.5,-1.5
37.813,265.921875,451.5625,bottom,1.5625,-1.5625
37.828,263.734375,451.578125,bottom,1.578125,-1.578125
37.922,262.65625,451.59375,bottom,1.59375,-1.59375
37.922,259.15625,451.671875,bottom,1.671875,-1.671875
37.922,256.734375,451.6875,bottom,1.6875,-1.6875
37.922,254.328125,451.671875,bottom,1.671875,-1.671875
37.938,251.90625,451.71875,bottom,1.71875,-1.71875
38.016,249.453125,451.6875,bottom,1.6875,-1.6875
38.016,247.125,451.734375,bottom,1.734375,-1.734375
38.016,244.65625,451.671875,bottom,1.671875,-1.671875
38.031,242.171875,451.671875,bottom,1.671875,-1.671875
38.047,239.828125,451.609375,bottom,1.609375,-1.609375
38.11,237.71875,451.703125,bottom,1.703125,-1.703125
38.11,235.28125,451.796875,bottom,1.796875,-1.796875
38.11,233.015625,451.890625,bottom,1.890625,-1.890625
38.125,230.65625,452.0,bottom,2.0,-2.0
38.219,228.203125,452.15625,bottom,2.15625,-2.15625
38.219,225.921875,452.21875,bottom,2.21875,-2.21875
38.219,223.8125,452.234375,bottom,2.234375,-2.234375
38.219,221.65625,452.265625,bottom,2.265625,-2.265625
38.219,219.4375,452.25,bottom,2.25,-2.25
38.313,217.15625,452.15625,bottom,2.15625,-2.15625
38.328,213.84375,452.3125,bottom,2.3125,-2.3125
38.328,211.6875,452.359375,bottom,2.359375,-2.359375
38.328,209.5625,452.4375,bottom,2.4375,-2.4375
38.344,207.3125,452.546875,bottom,2.546875,-2.546875
38.438,205.15625,452.5625,bottom,2.5625,-2.5625
38.438,203.015625,452.625,bottom,2.625,-2.625
38.438,200.671875,452.59375,bottom,2.59375,-2.59375
38.438,197.515625,452.5625,bottom,2.5625,-2.5625
38.453,195.375,452.515625,bottom,2.515625,-2.515625
38.531,193.546875,452.4375,bottom,2.4375,-2.4375
38.531,191.421875,452.34375,bottom,2.34375,-2.34375
38.531,189.328125,452.296875,bottom,2.296875,-2.296875
38.531,186.34375,452.125,bottom,2.125,-2.125
38.547,184.328125,452.03125,bottom,2.03125,-2.03125
38.641,182.34375,451.953125,bottom,1.953125,-1.953125
38.641,180.3125,451.859375,bottom,1.859375,-1.859375
38.641,178.328125,451.796875,bottom,1.796875,-1.796875
38.641,176.234375,451.71875,bottom,1.71875,-1.71875
38.656,174.265625,451.609375,bottom,1.609375,-1.609375
38.797,170.546875,451.65625,bottom,1.65625,-1.65625
38.797,168.78125,451.546875,bottom,1.546875,-1.546875
38.844,172.3125,451.671875,bottom,1.671875,-1.671875
38.844,167.0,451.46875,bottom,1.46875,-1.46875
38.844,165.28125,451.375,bottom,1.375,-1.375
38.844,163.515625,451.28125,bottom,1.28125,-1.28125
38.844,161.859375,451.21875,bottom,1.21875,-1.21875
38.844,160.0625,451.171875,bottom,1.171875,-1.171875
38.938,157.484375,451.078125,bottom,1.078125,-1.078125
38.938,155.75,451.078125,bottom,1.078125,-1.078125
38.938,154.015625,451.0625,bottom,1.0625,-1.0625
38.938,152.234375,450.921875,bottom,0.921875,-0.921875
38.938,150.46875,450.84375,bottom,0.84375,-0.84375
39.063,148.90625,450.65625,bottom,1.2755207269974094,-1.2755207269974094
39.063,147.859375,450.421875,bottom,2.1818006110206314,-2.1818006110206314
39.063,147.921875,450.3125,bottom,2.1014898918683858,-2.1014898918683858
39.063,148.09375,450.21875,bottom,1.918760179126094,-1.918760179126094
39.063,148.21875,450.09375,bottom,1.783715399103792,-1.783715399103792
39.141,148.28125,449.984375,left,1.71875,-1.71875
39.141,148.34375,449.890625,left,1.65625,-1.65625
39.141,148.390625,449.828125,left,1.609375,-1.609375
39.141,148.40625,449.8125,left,1.59375,-1.59375
39.141,148.390625,449.8125,left,1.609375,-1.609375
39.266,148.40625,449.8125,left,1.59375,-1.59375
39.266,148.40625,449.8125,left,1.59375,-1.59375
39.266,148.40625,449.8125,left,1.59375,-1.59375
39.266,148.390625,449.8125,left,1.609375,-1.609375
39.266,148.40625,449.8125,left,1.59375,-1.59375
39.36,148.40625,449.8125,left,1.59375,-1.59375
